TrapCoded,RESTUANS,PIPIENS,DaylightMinutes,DewPoint,Tmax,Week,Dist_to_Closest_Spray,Days_Since_Spray
109,0,1,858,69,88,32,1.5,720
109,0,0,858,69,88,32,1.5,720
109,0,0,858,69,88,32,1.5,720
109,0,0,858,69,88,32,1.5,720
109,0,0,858,69,88,32,1.5,720
109,0,0,858,69,88,32,1.5,720
110,1,1,858,69,88,32,1.5,720
110,1,0,858,69,88,32,1.5,720
110,0,1,858,69,88,32,1.5,720
110,0,0,858,69,88,32,1.5,720
110,0,0,858,69,88,32,1.5,720
110,0,0,858,69,88,32,1.5,720
110,0,0,858,69,88,32,1.5,720
110,0,0,858,69,88,32,1.5,720
129,1,1,858,69,88,32,1.5,720
129,1,1,858,69,88,32,1.5,720
129,1,0,858,69,88,32,1.5,720
129,0,1,858,69,88,32,1.5,720
129,0,0,858,69,88,32,1.5,720
129,0,0,858,69,88,32,1.5,720
129,0,0,858,69,88,32,1.5,720
129,0,0,858,69,88,32,1.5,720
129,0,0,858,69,88,32,1.5,720
10,1,1,858,67,87,32,1.5,720
10,1,0,858,67,87,32,1.5,720
10,0,1,858,67,87,32,1.5,720
10,0,0,858,67,87,32,1.5,720
10,0,0,858,67,87,32,1.5,720
10,0,0,858,67,87,32,1.5,720
10,0,0,858,67,87,32,1.5,720
10,0,0,858,67,87,32,1.5,720
147,1,1,858,67,87,32,1.5,720
147,1,1,858,67,87,32,1.5,720
147,1,1,858,67,87,32,1.5,720
147,1,1,858,67,87,32,1.5,720
147,1,0,858,67,87,32,1.5,720
147,0,1,858,67,87,32,1.5,720
147,0,0,858,67,87,32,1.5,720
147,0,0,858,67,87,32,1.5,720
147,0,0,858,67,87,32,1.5,720
147,0,0,858,67,87,32,1.5,720
147,0,0,858,67,87,32,1.5,720
148,1,1,858,67,87,32,1.5,720
148,1,0,858,67,87,32,1.5,720
148,0,1,858,67,87,32,1.5,720
148,0,0,858,67,87,32,1.5,720
148,0,0,858,67,87,32,1.5,720
148,0,0,858,67,87,32,1.5,720
148,0,0,858,67,87,32,1.5,720
148,0,0,858,67,87,32,1.5,720
72,1,1,858,69,88,32,1.5,720
72,1,1,858,69,88,32,1.5,720
72,1,0,858,69,88,32,1.5,720
72,0,1,858,69,88,32,1.5,720
72,0,0,858,69,88,32,1.5,720
72,0,0,858,69,88,32,1.5,720
72,0,0,858,69,88,32,1.5,720
72,0,0,858,69,88,32,1.5,720
72,0,0,858,69,88,32,1.5,720
73,1,1,858,69,88,32,1.5,720
73,1,0,858,69,88,32,1.5,720
73,0,1,858,69,88,32,1.5,720
73,0,0,858,69,88,32,1.5,720
73,0,0,858,69,88,32,1.5,720
73,0,0,858,69,88,32,1.5,720
73,0,0,858,69,88,32,1.5,720
73,0,0,858,69,88,32,1.5,720
74,1,1,858,69,88,32,1.5,720
74,1,0,858,69,88,32,1.5,720
74,0,1,858,69,88,32,1.5,720
74,0,0,858,69,88,32,1.5,720
74,0,0,858,69,88,32,1.5,720
74,0,0,858,69,88,32,1.5,720
74,0,0,858,69,88,32,1.5,720
74,0,0,858,69,88,32,1.5,720
117,1,1,858,69,88,32,1.5,720
117,1,1,858,69,88,32,1.5,720
117,1,1,858,69,88,32,1.5,720
117,1,1,858,69,88,32,1.5,720
117,1,0,858,69,88,32,1.5,720
117,0,1,858,69,88,32,1.5,720
117,0,0,858,69,88,32,1.5,720
117,0,0,858,69,88,32,1.5,720
117,0,0,858,69,88,32,1.5,720
117,0,0,858,69,88,32,1.5,720
117,0,0,858,69,88,32,1.5,720
90,1,1,858,69,88,32,1.5,720
90,1,0,858,69,88,32,1.5,720
90,0,1,858,69,88,32,1.5,720
90,0,0,858,69,88,32,1.5,720
90,0,0,858,69,88,32,1.5,720
90,0,0,858,69,88,32,1.5,720
90,0,0,858,69,88,32,1.5,720
90,0,0,858,69,88,32,1.5,720
118,1,1,858,69,88,32,1.5,720
118,1,0,858,69,88,32,1.5,720
118,0,1,858,69,88,32,1.5,720
118,0,0,858,69,88,32,1.5,720
118,0,0,858,69,88,32,1.5,720
118,0,0,858,69,88,32,1.5,720
118,0,0,858,69,88,32,1.5,720
118,0,0,858,69,88,32,1.5,720
124,1,1,858,69,88,32,1.5,720
124,1,0,858,69,88,32,1.5,720
124,0,1,858,69,88,32,1.5,720
124,0,0,858,69,88,32,1.5,720
124,0,0,858,69,88,32,1.5,720
124,0,0,858,69,88,32,1.5,720
124,0,0,858,69,88,32,1.5,720
124,0,0,858,69,88,32,1.5,720
126,1,1,858,69,88,32,1.5,720
126,1,0,858,69,88,32,1.5,720
126,0,1,858,69,88,32,1.5,720
126,0,0,858,69,88,32,1.5,720
126,0,0,858,69,88,32,1.5,720
126,0,0,858,69,88,32,1.5,720
126,0,0,858,69,88,32,1.5,720
126,0,0,858,69,88,32,1.5,720
125,1,1,858,69,88,32,1.5,720
125,1,0,858,69,88,32,1.5,720
125,0,1,858,69,88,32,1.5,720
125,0,0,858,69,88,32,1.5,720
125,0,0,858,69,88,32,1.5,720
125,0,0,858,69,88,32,1.5,720
125,0,0,858,69,88,32,1.5,720
125,0,0,858,69,88,32,1.5,720
130,1,1,858,69,88,32,1.5,720
130,1,0,858,69,88,32,1.5,720
130,0,1,858,69,88,32,1.5,720
130,0,0,858,69,88,32,1.5,720
130,0,0,858,69,88,32,1.5,720
130,0,0,858,69,88,32,1.5,720
130,0,0,858,69,88,32,1.5,720
130,0,0,858,69,88,32,1.5,720
131,1,1,858,67,87,32,1.5,720
131,1,0,858,67,87,32,1.5,720
131,0,1,858,67,87,32,1.5,720
131,0,0,858,67,87,32,1.5,720
131,0,0,858,67,87,32,1.5,720
131,0,0,858,67,87,32,1.5,720
131,0,0,858,67,87,32,1.5,720
131,0,0,858,67,87,32,1.5,720
133,1,1,858,69,88,32,1.5,720
133,1,0,858,69,88,32,1.5,720
133,0,1,858,69,88,32,1.5,720
133,0,0,858,69,88,32,1.5,720
133,0,0,858,69,88,32,1.5,720
133,0,0,858,69,88,32,1.5,720
133,0,0,858,69,88,32,1.5,720
133,0,0,858,69,88,32,1.5,720
135,1,1,858,69,88,32,1.5,720
135,1,0,858,69,88,32,1.5,720
135,0,1,858,69,88,32,1.5,720
135,0,0,858,69,88,32,1.5,720
135,0,0,858,69,88,32,1.5,720
135,0,0,858,69,88,32,1.5,720
135,0,0,858,69,88,32,1.5,720
135,0,0,858,69,88,32,1.5,720
132,1,1,858,69,88,32,1.5,720
132,1,0,858,69,88,32,1.5,720
132,0,1,858,69,88,32,1.5,720
132,0,0,858,69,88,32,1.5,720
132,0,0,858,69,88,32,1.5,720
132,0,0,858,69,88,32,1.5,720
132,0,0,858,69,88,32,1.5,720
132,0,0,858,69,88,32,1.5,720
134,1,1,858,69,88,32,1.5,720
134,1,0,858,69,88,32,1.5,720
134,0,1,858,69,88,32,1.5,720
134,0,0,858,69,88,32,1.5,720
134,0,0,858,69,88,32,1.5,720
134,0,0,858,69,88,32,1.5,720
134,0,0,858,69,88,32,1.5,720
134,0,0,858,69,88,32,1.5,720
137,1,1,858,69,88,32,1.5,720
137,1,0,858,69,88,32,1.5,720
137,0,1,858,69,88,32,1.5,720
137,0,0,858,69,88,32,1.5,720
137,0,0,858,69,88,32,1.5,720
137,0,0,858,69,88,32,1.5,720
137,0,0,858,69,88,32,1.5,720
137,0,0,858,69,88,32,1.5,720
138,1,1,858,69,88,32,1.5,720
138,1,0,858,69,88,32,1.5,720
138,0,1,858,69,88,32,1.5,720
138,0,0,858,69,88,32,1.5,720
138,0,0,858,69,88,32,1.5,720
138,0,0,858,69,88,32,1.5,720
138,0,0,858,69,88,32,1.5,720
138,0,0,858,69,88,32,1.5,720
136,1,1,858,69,88,32,1.5,720
136,1,0,858,69,88,32,1.5,720
136,0,1,858,69,88,32,1.5,720
136,0,0,858,69,88,32,1.5,720
136,0,0,858,69,88,32,1.5,720
136,0,0,858,69,88,32,1.5,720
136,0,0,858,69,88,32,1.5,720
136,0,0,858,69,88,32,1.5,720
27,1,1,858,69,88,32,1.5,720
27,1,0,858,69,88,32,1.5,720
27,0,1,858,69,88,32,1.5,720
27,0,0,858,69,88,32,1.5,720
27,0,0,858,69,88,32,1.5,720
27,0,0,858,69,88,32,1.5,720
27,0,0,858,69,88,32,1.5,720
27,0,0,858,69,88,32,1.5,720
139,1,1,858,69,88,32,1.5,720
139,1,0,858,69,88,32,1.5,720
139,0,1,858,69,88,32,1.5,720
139,0,0,858,69,88,32,1.5,720
139,0,0,858,69,88,32,1.5,720
139,0,0,858,69,88,32,1.5,720
139,0,0,858,69,88,32,1.5,720
139,0,0,858,69,88,32,1.5,720
140,1,1,858,69,88,32,1.5,720
140,1,0,858,69,88,32,1.5,720
140,0,1,858,69,88,32,1.5,720
140,0,0,858,69,88,32,1.5,720
140,0,0,858,69,88,32,1.5,720
140,0,0,858,69,88,32,1.5,720
140,0,0,858,69,88,32,1.5,720
140,0,0,858,69,88,32,1.5,720
2,1,1,858,69,88,32,1.5,720
2,1,0,858,69,88,32,1.5,720
2,0,1,858,69,88,32,1.5,720
2,0,0,858,69,88,32,1.5,720
2,0,0,858,69,88,32,1.5,720
2,0,0,858,69,88,32,1.5,720
2,0,0,858,69,88,32,1.5,720
2,0,0,858,69,88,32,1.5,720
3,1,1,858,69,88,32,1.5,720
3,1,0,858,69,88,32,1.5,720
3,0,1,858,69,88,32,1.5,720
3,0,0,858,69,88,32,1.5,720
3,0,0,858,69,88,32,1.5,720
3,0,0,858,69,88,32,1.5,720
3,0,0,858,69,88,32,1.5,720
3,0,0,858,69,88,32,1.5,720
141,1,1,858,67,87,32,1.5,720
141,1,0,858,67,87,32,1.5,720
141,0,1,858,67,87,32,1.5,720
141,0,0,858,67,87,32,1.5,720
141,0,0,858,67,87,32,1.5,720
141,0,0,858,67,87,32,1.5,720
141,0,0,858,67,87,32,1.5,720
141,0,0,858,67,87,32,1.5,720
142,1,1,858,69,88,32,1.5,720
142,1,0,858,69,88,32,1.5,720
142,0,1,858,69,88,32,1.5,720
142,0,0,858,69,88,32,1.5,720
142,0,0,858,69,88,32,1.5,720
142,0,0,858,69,88,32,1.5,720
142,0,0,858,69,88,32,1.5,720
142,0,0,858,69,88,32,1.5,720
143,1,1,858,69,88,32,1.5,720
143,1,0,858,69,88,32,1.5,720
143,0,1,858,69,88,32,1.5,720
143,0,0,858,69,88,32,1.5,720
143,0,0,858,69,88,32,1.5,720
143,0,0,858,69,88,32,1.5,720
143,0,0,858,69,88,32,1.5,720
143,0,0,858,69,88,32,1.5,720
144,1,1,858,67,87,32,1.5,720
144,1,0,858,67,87,32,1.5,720
144,0,1,858,67,87,32,1.5,720
144,0,0,858,67,87,32,1.5,720
144,0,0,858,67,87,32,1.5,720
144,0,0,858,67,87,32,1.5,720
144,0,0,858,67,87,32,1.5,720
144,0,0,858,67,87,32,1.5,720
145,1,1,858,69,88,32,1.5,720
145,1,0,858,69,88,32,1.5,720
145,0,1,858,69,88,32,1.5,720
145,0,0,858,69,88,32,1.5,720
145,0,0,858,69,88,32,1.5,720
145,0,0,858,69,88,32,1.5,720
145,0,0,858,69,88,32,1.5,720
145,0,0,858,69,88,32,1.5,720
146,1,1,858,69,88,32,1.5,720
146,1,0,858,69,88,32,1.5,720
146,0,1,858,69,88,32,1.5,720
146,0,0,858,69,88,32,1.5,720
146,0,0,858,69,88,32,1.5,720
146,0,0,858,69,88,32,1.5,720
146,0,0,858,69,88,32,1.5,720
146,0,0,858,69,88,32,1.5,720
48,1,1,858,69,88,32,1.5,720
48,1,0,858,69,88,32,1.5,720
48,0,1,858,69,88,32,1.5,720
48,0,0,858,69,88,32,1.5,720
48,0,0,858,69,88,32,1.5,720
48,0,0,858,69,88,32,1.5,720
48,0,0,858,69,88,32,1.5,720
48,0,0,858,69,88,32,1.5,720
78,1,1,858,69,88,32,1.5,720
78,1,0,858,69,88,32,1.5,720
78,0,1,858,69,88,32,1.5,720
78,0,0,858,69,88,32,1.5,720
78,0,0,858,69,88,32,1.5,720
78,0,0,858,69,88,32,1.5,720
78,0,0,858,69,88,32,1.5,720
78,0,0,858,69,88,32,1.5,720
42,1,1,858,69,88,32,1.5,720
42,1,0,858,69,88,32,1.5,720
42,0,1,858,69,88,32,1.5,720
42,0,0,858,69,88,32,1.5,720
42,0,0,858,69,88,32,1.5,720
42,0,0,858,69,88,32,1.5,720
42,0,0,858,69,88,32,1.5,720
42,0,0,858,69,88,32,1.5,720
1,1,1,842,57,77,33,1.5,720
1,1,0,842,57,77,33,1.5,720
1,0,1,842,57,77,33,1.5,720
1,0,0,842,57,77,33,1.5,720
1,0,0,842,57,77,33,1.5,720
1,0,0,842,57,77,33,1.5,720
1,0,0,842,57,77,33,1.5,720
1,0,0,842,57,77,33,1.5,720
8,1,1,842,57,77,33,1.5,720
8,1,0,842,57,77,33,1.5,720
8,0,1,842,57,77,33,1.5,720
8,0,0,842,57,77,33,1.5,720
8,0,0,842,57,77,33,1.5,720
8,0,0,842,57,77,33,1.5,720
8,0,0,842,57,77,33,1.5,720
8,0,0,842,57,77,33,1.5,720
15,1,1,842,57,77,33,1.5,720
15,1,0,842,57,77,33,1.5,720
15,0,1,842,57,77,33,1.5,720
15,0,0,842,57,77,33,1.5,720
15,0,0,842,57,77,33,1.5,720
15,0,0,842,57,77,33,1.5,720
15,0,0,842,57,77,33,1.5,720
15,0,0,842,57,77,33,1.5,720
34,1,1,842,57,77,33,1.5,720
34,1,0,842,57,77,33,1.5,720
34,0,1,842,57,77,33,1.5,720
34,0,0,842,57,77,33,1.5,720
34,0,0,842,57,77,33,1.5,720
34,0,0,842,57,77,33,1.5,720
34,0,0,842,57,77,33,1.5,720
34,0,0,842,57,77,33,1.5,720
35,1,1,842,57,77,33,1.5,720
35,1,0,842,57,77,33,1.5,720
35,0,1,842,57,77,33,1.5,720
35,0,0,842,57,77,33,1.5,720
35,0,0,842,57,77,33,1.5,720
35,0,0,842,57,77,33,1.5,720
35,0,0,842,57,77,33,1.5,720
35,0,0,842,57,77,33,1.5,720
37,1,1,842,57,77,33,1.5,720
37,1,0,842,57,77,33,1.5,720
37,0,1,842,57,77,33,1.5,720
37,0,0,842,57,77,33,1.5,720
37,0,0,842,57,77,33,1.5,720
37,0,0,842,57,77,33,1.5,720
37,0,0,842,57,77,33,1.5,720
37,0,0,842,57,77,33,1.5,720
38,1,1,842,57,77,33,1.5,720
38,1,0,842,57,77,33,1.5,720
38,0,1,842,57,77,33,1.5,720
38,0,0,842,57,77,33,1.5,720
38,0,0,842,57,77,33,1.5,720
38,0,0,842,57,77,33,1.5,720
38,0,0,842,57,77,33,1.5,720
38,0,0,842,57,77,33,1.5,720
39,1,1,842,57,77,33,1.5,720
39,1,0,842,57,77,33,1.5,720
39,0,1,842,57,77,33,1.5,720
39,0,0,842,57,77,33,1.5,720
39,0,0,842,57,77,33,1.5,720
39,0,0,842,57,77,33,1.5,720
39,0,0,842,57,77,33,1.5,720
39,0,0,842,57,77,33,1.5,720
41,1,1,842,57,77,33,1.5,720
41,1,0,842,57,77,33,1.5,720
41,0,1,842,57,77,33,1.5,720
41,0,0,842,57,77,33,1.5,720
41,0,0,842,57,77,33,1.5,720
41,0,0,842,57,77,33,1.5,720
41,0,0,842,57,77,33,1.5,720
41,0,0,842,57,77,33,1.5,720
68,1,1,842,57,77,33,1.5,720
68,1,0,842,57,77,33,1.5,720
68,0,1,842,57,77,33,1.5,720
68,0,0,842,57,77,33,1.5,720
68,0,0,842,57,77,33,1.5,720
68,0,0,842,57,77,33,1.5,720
68,0,0,842,57,77,33,1.5,720
68,0,0,842,57,77,33,1.5,720
75,1,1,842,57,77,33,1.5,720
75,1,0,842,57,77,33,1.5,720
75,0,1,842,57,77,33,1.5,720
75,0,0,842,57,77,33,1.5,720
75,0,0,842,57,77,33,1.5,720
75,0,0,842,57,77,33,1.5,720
75,0,0,842,57,77,33,1.5,720
75,0,0,842,57,77,33,1.5,720
77,1,1,842,57,77,33,1.5,720
77,1,0,842,57,77,33,1.5,720
77,0,1,842,57,77,33,1.5,720
77,0,0,842,57,77,33,1.5,720
77,0,0,842,57,77,33,1.5,720
77,0,0,842,57,77,33,1.5,720
77,0,0,842,57,77,33,1.5,720
77,0,0,842,57,77,33,1.5,720
80,1,1,842,57,77,33,1.5,720
80,1,0,842,57,77,33,1.5,720
80,0,1,842,57,77,33,1.5,720
80,0,0,842,57,77,33,1.5,720
80,0,0,842,57,77,33,1.5,720
80,0,0,842,57,77,33,1.5,720
80,0,0,842,57,77,33,1.5,720
80,0,0,842,57,77,33,1.5,720
91,1,1,842,57,77,33,1.5,720
91,1,0,842,57,77,33,1.5,720
91,0,1,842,57,77,33,1.5,720
91,0,0,842,57,77,33,1.5,720
91,0,0,842,57,77,33,1.5,720
91,0,0,842,57,77,33,1.5,720
91,0,0,842,57,77,33,1.5,720
91,0,0,842,57,77,33,1.5,720
96,1,1,842,57,77,33,1.5,720
96,1,0,842,57,77,33,1.5,720
96,0,1,842,57,77,33,1.5,720
96,0,0,842,57,77,33,1.5,720
96,0,0,842,57,77,33,1.5,720
96,0,0,842,57,77,33,1.5,720
96,0,0,842,57,77,33,1.5,720
96,0,0,842,57,77,33,1.5,720
101,1,1,842,57,77,33,1.5,720
101,1,0,842,57,77,33,1.5,720
101,0,1,842,57,77,33,1.5,720
101,0,0,842,57,77,33,1.5,720
101,0,0,842,57,77,33,1.5,720
101,0,0,842,57,77,33,1.5,720
101,0,0,842,57,77,33,1.5,720
101,0,0,842,57,77,33,1.5,720
106,1,1,842,57,77,33,1.5,720
106,1,0,842,57,77,33,1.5,720
106,0,1,842,57,77,33,1.5,720
106,0,0,842,57,77,33,1.5,720
106,0,0,842,57,77,33,1.5,720
106,0,0,842,57,77,33,1.5,720
106,0,0,842,57,77,33,1.5,720
106,0,0,842,57,77,33,1.5,720
112,1,1,842,57,77,33,1.5,720
112,1,0,842,57,77,33,1.5,720
112,0,1,842,57,77,33,1.5,720
112,0,0,842,57,77,33,1.5,720
112,0,0,842,57,77,33,1.5,720
112,0,0,842,57,77,33,1.5,720
112,0,0,842,57,77,33,1.5,720
112,0,0,842,57,77,33,1.5,720
10,1,1,842,57,77,33,1.5,720
10,1,0,842,57,77,33,1.5,720
10,0,1,842,57,77,33,1.5,720
10,0,0,842,57,77,33,1.5,720
10,0,0,842,57,77,33,1.5,720
10,0,0,842,57,77,33,1.5,720
10,0,0,842,57,77,33,1.5,720
10,0,0,842,57,77,33,1.5,720
11,1,1,842,57,77,33,1.5,720
11,1,0,842,57,77,33,1.5,720
11,0,1,842,57,77,33,1.5,720
11,0,0,842,57,77,33,1.5,720
11,0,0,842,57,77,33,1.5,720
11,0,0,842,57,77,33,1.5,720
11,0,0,842,57,77,33,1.5,720
11,0,0,842,57,77,33,1.5,720
16,1,1,842,57,77,33,1.5,720
16,1,0,842,57,77,33,1.5,720
16,0,1,842,57,77,33,1.5,720
16,0,0,842,57,77,33,1.5,720
16,0,0,842,57,77,33,1.5,720
16,0,0,842,57,77,33,1.5,720
16,0,0,842,57,77,33,1.5,720
16,0,0,842,57,77,33,1.5,720
19,1,1,842,57,77,33,1.5,720
19,1,0,842,57,77,33,1.5,720
19,0,1,842,57,77,33,1.5,720
19,0,0,842,57,77,33,1.5,720
19,0,0,842,57,77,33,1.5,720
19,0,0,842,57,77,33,1.5,720
19,0,0,842,57,77,33,1.5,720
19,0,0,842,57,77,33,1.5,720
20,1,1,842,57,77,33,1.5,720
20,1,0,842,57,77,33,1.5,720
20,0,1,842,57,77,33,1.5,720
20,0,0,842,57,77,33,1.5,720
20,0,0,842,57,77,33,1.5,720
20,0,0,842,57,77,33,1.5,720
20,0,0,842,57,77,33,1.5,720
20,0,0,842,57,77,33,1.5,720
22,1,1,842,57,77,33,1.5,720
22,1,0,842,57,77,33,1.5,720
22,0,1,842,57,77,33,1.5,720
22,0,0,842,57,77,33,1.5,720
22,0,0,842,57,77,33,1.5,720
22,0,0,842,57,77,33,1.5,720
22,0,0,842,57,77,33,1.5,720
22,0,0,842,57,77,33,1.5,720
24,1,1,842,57,77,33,1.5,720
24,1,1,842,57,77,33,1.5,720
24,1,0,842,57,77,33,1.5,720
24,0,1,842,57,77,33,1.5,720
24,0,0,842,57,77,33,1.5,720
24,0,0,842,57,77,33,1.5,720
24,0,0,842,57,77,33,1.5,720
24,0,0,842,57,77,33,1.5,720
24,0,0,842,57,77,33,1.5,720
25,1,1,842,57,77,33,1.5,720
25,1,0,842,57,77,33,1.5,720
25,0,1,842,57,77,33,1.5,720
25,0,0,842,57,77,33,1.5,720
25,0,0,842,57,77,33,1.5,720
25,0,0,842,57,77,33,1.5,720
25,0,0,842,57,77,33,1.5,720
25,0,0,842,57,77,33,1.5,720
70,1,1,842,57,77,33,1.5,720
70,1,0,842,57,77,33,1.5,720
70,0,1,842,57,77,33,1.5,720
70,0,0,842,57,77,33,1.5,720
70,0,0,842,57,77,33,1.5,720
70,0,0,842,57,77,33,1.5,720
70,0,0,842,57,77,33,1.5,720
70,0,0,842,57,77,33,1.5,720
71,1,1,842,57,77,33,1.5,720
71,1,0,842,57,77,33,1.5,720
71,0,1,842,57,77,33,1.5,720
71,0,0,842,57,77,33,1.5,720
71,0,0,842,57,77,33,1.5,720
71,0,0,842,57,77,33,1.5,720
71,0,0,842,57,77,33,1.5,720
71,0,0,842,57,77,33,1.5,720
76,1,1,842,57,77,33,1.5,720
76,1,0,842,57,77,33,1.5,720
76,0,1,842,57,77,33,1.5,720
76,0,0,842,57,77,33,1.5,720
76,0,0,842,57,77,33,1.5,720
76,0,0,842,57,77,33,1.5,720
76,0,0,842,57,77,33,1.5,720
76,0,0,842,57,77,33,1.5,720
92,1,1,842,57,77,33,1.5,720
92,1,0,842,57,77,33,1.5,720
92,0,1,842,57,77,33,1.5,720
92,0,0,842,57,77,33,1.5,720
92,0,0,842,57,77,33,1.5,720
92,0,0,842,57,77,33,1.5,720
92,0,0,842,57,77,33,1.5,720
92,0,0,842,57,77,33,1.5,720
94,1,1,842,57,77,33,1.5,720
94,1,0,842,57,77,33,1.5,720
94,0,1,842,57,77,33,1.5,720
94,0,0,842,57,77,33,1.5,720
94,0,0,842,57,77,33,1.5,720
94,0,0,842,57,77,33,1.5,720
94,0,0,842,57,77,33,1.5,720
94,0,0,842,57,77,33,1.5,720
95,1,1,842,57,77,33,1.5,720
95,1,0,842,57,77,33,1.5,720
95,0,1,842,57,77,33,1.5,720
95,0,0,842,57,77,33,1.5,720
95,0,0,842,57,77,33,1.5,720
95,0,0,842,57,77,33,1.5,720
95,0,0,842,57,77,33,1.5,720
95,0,0,842,57,77,33,1.5,720
98,1,1,842,57,77,33,1.5,720
98,1,0,842,57,77,33,1.5,720
98,0,1,842,57,77,33,1.5,720
98,0,0,842,57,77,33,1.5,720
98,0,0,842,57,77,33,1.5,720
98,0,0,842,57,77,33,1.5,720
98,0,0,842,57,77,33,1.5,720
98,0,0,842,57,77,33,1.5,720
99,1,1,842,57,77,33,1.5,720
99,1,0,842,57,77,33,1.5,720
99,0,1,842,57,77,33,1.5,720
99,0,0,842,57,77,33,1.5,720
99,0,0,842,57,77,33,1.5,720
99,0,0,842,57,77,33,1.5,720
99,0,0,842,57,77,33,1.5,720
99,0,0,842,57,77,33,1.5,720
100,1,1,842,57,77,33,1.5,720
100,1,0,842,57,77,33,1.5,720
100,0,1,842,57,77,33,1.5,720
100,0,0,842,57,77,33,1.5,720
100,0,0,842,57,77,33,1.5,720
100,0,0,842,57,77,33,1.5,720
100,0,0,842,57,77,33,1.5,720
100,0,0,842,57,77,33,1.5,720
102,1,1,842,57,77,33,1.5,720
102,1,0,842,57,77,33,1.5,720
102,0,1,842,57,77,33,1.5,720
102,0,0,842,57,77,33,1.5,720
102,0,0,842,57,77,33,1.5,720
102,0,0,842,57,77,33,1.5,720
102,0,0,842,57,77,33,1.5,720
102,0,0,842,57,77,33,1.5,720
103,1,1,842,57,77,33,1.5,720
103,1,0,842,57,77,33,1.5,720
103,0,1,842,57,77,33,1.5,720
103,0,0,842,57,77,33,1.5,720
103,0,0,842,57,77,33,1.5,720
103,0,0,842,57,77,33,1.5,720
103,0,0,842,57,77,33,1.5,720
103,0,0,842,57,77,33,1.5,720
104,1,1,842,57,77,33,1.5,720
104,1,0,842,57,77,33,1.5,720
104,0,1,842,57,77,33,1.5,720
104,0,0,842,57,77,33,1.5,720
104,0,0,842,57,77,33,1.5,720
104,0,0,842,57,77,33,1.5,720
104,0,0,842,57,77,33,1.5,720
104,0,0,842,57,77,33,1.5,720
105,1,1,842,57,77,33,1.5,720
105,1,1,842,57,77,33,1.5,720
105,1,0,842,57,77,33,1.5,720
105,0,1,842,57,77,33,1.5,720
105,0,0,842,57,77,33,1.5,720
105,0,0,842,57,77,33,1.5,720
105,0,0,842,57,77,33,1.5,720
105,0,0,842,57,77,33,1.5,720
105,0,0,842,57,77,33,1.5,720
107,1,1,842,57,77,33,1.5,720
107,1,0,842,57,77,33,1.5,720
107,0,1,842,57,77,33,1.5,720
107,0,0,842,57,77,33,1.5,720
107,0,0,842,57,77,33,1.5,720
107,0,0,842,57,77,33,1.5,720
107,0,0,842,57,77,33,1.5,720
107,0,0,842,57,77,33,1.5,720
111,1,1,842,57,77,33,1.5,720
111,1,0,842,57,77,33,1.5,720
111,0,1,842,57,77,33,1.5,720
111,0,0,842,57,77,33,1.5,720
111,0,0,842,57,77,33,1.5,720
111,0,0,842,57,77,33,1.5,720
111,0,0,842,57,77,33,1.5,720
111,0,0,842,57,77,33,1.5,720
115,1,1,842,57,77,33,1.5,720
115,1,0,842,57,77,33,1.5,720
115,0,1,842,57,77,33,1.5,720
115,0,0,842,57,77,33,1.5,720
115,0,0,842,57,77,33,1.5,720
115,0,0,842,57,77,33,1.5,720
115,0,0,842,57,77,33,1.5,720
115,0,0,842,57,77,33,1.5,720
123,1,1,842,57,77,33,1.5,720
123,1,0,842,57,77,33,1.5,720
123,0,1,842,57,77,33,1.5,720
123,0,0,842,57,77,33,1.5,720
123,0,0,842,57,77,33,1.5,720
123,0,0,842,57,77,33,1.5,720
123,0,0,842,57,77,33,1.5,720
123,0,0,842,57,77,33,1.5,720
128,1,1,842,57,77,33,1.5,720
128,1,0,842,57,77,33,1.5,720
128,0,1,842,57,77,33,1.5,720
128,0,0,842,57,77,33,1.5,720
128,0,0,842,57,77,33,1.5,720
128,0,0,842,57,77,33,1.5,720
128,0,0,842,57,77,33,1.5,720
128,0,0,842,57,77,33,1.5,720
0,1,1,842,57,77,33,1.5,720
0,1,0,842,57,77,33,1.5,720
0,0,1,842,57,77,33,1.5,720
0,0,0,842,57,77,33,1.5,720
0,0,0,842,57,77,33,1.5,720
0,0,0,842,57,77,33,1.5,720
0,0,0,842,57,77,33,1.5,720
0,0,0,842,57,77,33,1.5,720
4,1,1,842,57,77,33,1.5,720
4,1,0,842,57,77,33,1.5,720
4,0,1,842,57,77,33,1.5,720
4,0,0,842,57,77,33,1.5,720
4,0,0,842,57,77,33,1.5,720
4,0,0,842,57,77,33,1.5,720
4,0,0,842,57,77,33,1.5,720
4,0,0,842,57,77,33,1.5,720
7,1,1,842,57,77,33,1.5,720
7,1,0,842,57,77,33,1.5,720
7,0,1,842,57,77,33,1.5,720
7,0,0,842,57,77,33,1.5,720
7,0,0,842,57,77,33,1.5,720
7,0,0,842,57,77,33,1.5,720
7,0,0,842,57,77,33,1.5,720
7,0,0,842,57,77,33,1.5,720
9,1,1,842,57,77,33,1.5,720
9,1,0,842,57,77,33,1.5,720
9,0,1,842,57,77,33,1.5,720
9,0,0,842,57,77,33,1.5,720
9,0,0,842,57,77,33,1.5,720
9,0,0,842,57,77,33,1.5,720
9,0,0,842,57,77,33,1.5,720
9,0,0,842,57,77,33,1.5,720
